1148	110.9100 0.0080 2.6352 0.2695 2.5775 0.1646 0.5779
1149	111.0009 0.0080 2.6362 0.2674 2.5765 0.1679 0.5778
1150	111.0919 0.0080 2.6372 0.2653 2.5756 0.1712 0.5777
1151	111.1829 0.0080 2.6381 0.2631 2.5747 0.1745 0.5776
1152	111.2739 0.0080 2.6391 0.2610 2.5738 0.1778 0.5775
1153	111.3650 0.0080 2.6401 0.2590 2.5730 0.1811 0.5774
1154	111.4560 0.0080 2.6410 0.2569 2.5722 0.1844 0.5773
1155	111.5471 0.0080 2.6420 0.2548 2.5715 0.1877 0.5773
1156	111.6381 0.0080 2.6429 0.2528 2.5707 0.1910 0.5772
1157	111.7291 0.0080 2.6439 0.2508 2.5700 0.1943 0.5771
1158	111.8202 0.0080 2.6448 0.2488 2.5694 0.1976 0.5770
1159	111.9111 0.0080 2.6458 0.2468 2.5687 0.2008 0.5769
1160	112.0021 0.0080 2.6467 0.2448 2.5681 0.2041 0.5768
1161	112.0930 0.0080 2.6476 0.2429 2.5676 0.2074 0.5767
1162	112.1839 0.0080 2.6485 0.2410 2.5670 0.2107 0.5766
1163	112.2747 0.0080 2.6495 0.2390 2.5665 0.2140 0.5765
1164	112.3655 0.0080 2.6504 0.2372 2.5660 0.2173 0.5764
1165	112.4562 0.0080 2.6513 0.2353 2.5656 0.2205 0.5764
1166	112.5468 0.0080 2.6522 0.2334 2.5651 0.2238 0.5763
1167	112.6374 0.0080 2.6531 0.2316 2.5647 0.2271 0.5762
1168	112.7278 0.0080 2.6540 0.2297 2.5644 0.2303 0.5761
1169	112.8182 0.0080 2.6549 0.2279 2.5640 0.2336 0.5760
1170	112.9086 0.0080 2.6558 0.2261 2.5637 0.2368 0.5759
1171	112.9988 0.0080 2.6567 0.2243 2.5634 0.2401 0.5758
1172	113.0889 0.0080 2.6575 0.2226 2.5631 0.2433 0.5757
1173	113.1789 0.0080 2.6584 0.2208 2.5629 0.2465 0.5756
1174	113.2688 0.0080 2.6593 0.2191 2.5643 0.2498 0.5756
1175	113.3586 0.0080 2.6602 0.2174 2.5678 0.2530 0.5755
1176	113.4483 0.0080 2.6610 0.2157 2.5737 0.2562 0.5754
1177	113.5375 0.0081 2.6619 0.2140 2.5823 0.2594 0.5753
1178	113.6263 0.0081 2.6628 0.2123 2.5935 0.2625 0.5752
1179	113.7141 0.0081 2.6636 0.2107 2.6073 0.2656 0.5751
1180	113.8007 0.0081 2.6645 0.2090 2.6238 0.2685 0.5750
1181	113.8857 0.0081 2.6654 0.2074 2.6430 0.2712 0.5750
1182	113.9686 0.0081 2.6664 0.2058 2.6647 0.2738 0.5749
1183	114.0488 0.0081 2.6673 0.2043 2.6888 0.2762 0.5748
1184	114.1259 0.0081 2.6684 0.2027 2.7153 0.2783 0.5748
1185	114.1992 0.0081 2.6694 0.2012 2.7440 0.2801 0.5747
1186	114.2684 0.0081 2.6706 0.1996 2.7749 0.2816 0.5747
1187	114.3326 0.0081 2.6718 0.1981 2.8077 0.2827 0.5747
1188	114.3915 0.0081 2.6731 0.1967 2.8424 0.2835 0.5746
1189	114.4444 0.0082 2.6745 0.1952 2.8788 0.2838 0.5746
1190	114.4908 0.0082 2.6759 0.1938 2.9168 0.2837 0.5746
1191	114.5302 0.0082 2.6775 0.1923 2.9562 0.2832 0.5746
1192	114.5620 0.0082 2.6792 0.1909 2.9971 0.2823 0.5747
1193	114.5857 0.0082 2.6809 0.1896 3.0391 0.2808 0.5747
1194	114.6009 0.0082 2.6828 0.1882 3.0822 0.2789 0.5748
1195	114.6070 0.0083 2.6847 0.1869 3.1263 0.2765 0.5748
1196	114.6038 0.0083 2.6867 0.1856 3.1712 0.2740 0.5749
1197	114.5907 0.0083 2.6885 0.1843 3.2168 0.2722 0.5749
1198	114.5672 0.0083 2.6902 0.1831 3.2631 0.2709 0.5750
1199	114.5328 0.0084 2.6918 0.1818 3.3099 0.2700 0.5750
1200	114.4872 0.0084 2.6932 0.1806 3.3571 0.2693 0.5750
1201	114.4299 0.0082 2.6947 0.1792 3.4046 0.2688 0.5750
1202	114.3606 0.0555 2.6961 0.2286 3.4523 0.2684 0.5750
1203	114.3060 0.0555 2.6973 0.4305 3.5001 0.2680 0.5751
1204	114.3452 0.0554 2.6970 0.7587 3.5480 0.2726 0.5749
1205	114.5375 0.0554 2.6914 1.1895 3.5960 0.2954 0.5743
1206	114.9244 0.0552 2.6800 1.7015 3.6442 0.3387 0.5731
1207	115.5338 0.0550 2.6625 2.2755 3.6929 0.4029 0.5714
1208	116.3824 0.0547 2.6390 2.8936 3.7424 0.4869 0.5691
1209	117.4774 0.0542 2.6101 3.5388 3.7928 0.5888 0.5663
1210	118.8178 0.0534 2.5764 4.1938 3.8448 0.7062 0.5631
1211	120.3947 0.0521 2.5385 4.8403 3.8985 0.8361 0.5595
1212	122.1911 0.0501 2.4974 5.4575 3.9545 0.9753 0.5557
1213	124.1816 0.0473 2.4542 6.0229 4.0131 1.1200 0.5517
1214	126.3313 0.0435 2.4099 6.5145 4.0746 1.2658 0.5478
1215	128.5970 0.0390 2.3660 6.9162 4.1392 1.4083 0.5439
1216	130.9305 0.0344 2.3237 7.2223 4.2072 1.5430 0.5402
1217	133.2845 0.0299 2.2841 7.4382 4.2785 1.6661 0.5368
1218	135.6175 0.0261 2.2479 7.5760 4.3532 1.7754 0.5338
1219	137.8975 0.0229 2.2156 7.6502 4.4311 1.8697 0.5312
1220	140.1012 0.0203 2.1871 7.6741 4.5120 1.9494 0.5291
1221	142.2135 0.0182 2.1623 7.6594 4.5955 2.0154 0.5272
1222	144.2255 0.0165 2.1408 7.6153 4.6815 2.0692 0.5258
1223	146.1324 0.0151 2.1223 7.5493 4.7695 2.1125 0.5246
1224	147.9330 0.0140 2.1063 7.4670 4.8591 2.1468 0.5237
1225	149.6281 0.0131 2.0925 7.3729 4.9500 2.1739 0.5229
1226	151.2197 0.0124 2.0805 7.2706 5.0417 2.1949 0.5223
1227	152.7111 0.0117 2.0700 7.1628 5.1340 2.2111 0.5219
1228	154.1059 0.0112 2.0607 7.0516 5.2265 2.2236 0.5216
1229	155.4080 0.0108 2.0525 6.9388 5.3189 2.2330 0.5213
1230	156.6215 0.0104 2.0451 6.8257 5.4109 2.2401 0.5211
1231	157.7505 0.0101 2.0385 6.7132 5.5022 2.2454 0.5210
1232	158.7989 0.0098 2.0324 6.6023 5.5926 2.2493 0.5208
1233	159.7707 0.0096 2.0268 6.4935 5.6819 2.2520 0.5208
1234	160.6696 0.0094 2.0217 6.3872 5.7699 2.2538 0.5207
1235	161.4990 0.0092 2.0170 6.2838 5.8564 2.2549 0.5207
1236	162.2624 0.0090 2.0126 6.1836 5.9414 2.2554 0.5207
1237	162.9630 0.0089 2.0085 6.0867 6.0246 2.2553 0.5207
1238	163.6036 0.0088 2.0047 5.9931 6.1061 2.2546 0.5207
1239	164.1873 0.0087 2.0012 5.9030 6.1856 2.2535 0.5207
1240	164.7166 0.0086 1.9980 5.8162 6.2632 2.2519 0.5208
1241	165.1940 0.0085 1.9950 5.7329 6.3387 2.2498 0.5208
1242	165.6220 0.0085 1.9923 5.6529 6.4122 2.2471 0.5209
1243	166.0026 0.0084 1.9898 5.5760 6.4836 2.2440 0.5210
1244	166.3382 0.0084 1.9876 5.5024 6.5528 2.2403 0.5211
1245	166.6304 0.0083 1.9856 5.4317 6.6198 2.2361 0.5212
1246	166.8814 0.0083 1.9839 5.3639 6.6847 2.2313 0.5213
1247	167.0927 0.0082 1.9824 5.2989 6.7474 2.2259 0.5215
1248	167.2661 0.0082 1.9811 5.2365 6.8079 2.2199 0.5217
1249	167.4031 0.0082 1.9800 5.1767 6.8662 2.2133 0.5218
1250	167.5052 0.0082 1.9792 5.1192 6.9223 2.2061 0.5220
1251	167.5738 0.0082 1.9786 5.0639 6.9762 2.1983 0.5222
1252	167.6102 0.0081 1.9783 5.0107 7.0279 2.1899 0.5225
1253	167.6156 0.0081 1.9781 4.9596 7.0775 2.1808 0.5227
1254	167.5914 0.0081 1.9775 4.9103 7.1249 2.1742 0.5229
1255	167.5382 0.0081 1.9762 4.8627 7.1702 2.1700 0.5230
1256	167.4567 0.0081 1.9746 4.8168 7.2133 2.1677 0.5231
1257	167.3478 0.0081 1.9727 4.7724 7.2544 2.1667 0.5231
1258	167.2121 0.0081 1.9707 4.7294 7.2934 2.1665 0.5231
1259	167.0507 0.0081 1.9686 4.6877 7.3303 2.1669 0.5231
1260	166.8643 0.0080 1.9664 4.6473 7.3653 2.1675 0.5231
1261	166.6537 0.0080 1.9643 4.6080 7.3984 2.1681 0.5231
1262	166.4199 0.0080 1.9623 4.5698 7.4296 2.1686 0.5231
1263	166.1637 0.0080 1.9605 4.5326 7.4589 2.1687 0.5231
1264	165.8858 0.0080 1.9587 4.4962 7.4864 2.1684 0.5231
1265	165.5871 0.0080 1.9572 4.4608 7.5121 2.1675 0.5231
1266	165.2685 0.0080 1.9559 4.4261 7.5361 2.1660 0.5231
1267	164.9305 0.0080 1.9547 4.3921 7.5584 2.1639 0.5232
1268	164.5741 0.0080 1.9538 4.3588 7.5790 2.1610 0.5233
1269	164.1998 0.0080 1.9530 4.3261 7.5979 2.1574 0.5234
1270	163.8085 0.0080 1.9525 4.2940 7.6153 2.1531 0.5235
1271	163.4007 0.0080 1.9522 4.2625 7.6310 2.1479 0.5236
1272	162.9772 0.0080 1.9522 4.2314 7.6452 2.1420 0.5238
1273	162.5386 0.0080 1.9523 4.2007 7.6578 2.1354 0.5240
1274	162.0855 0.0080 1.9527 4.1705 7.6689 2.1280 0.5242
1275	161.6186 0.0080 1.9532 4.1407 7.6786 2.1198 0.5244
1276	161.1384 0.0080 1.9540 4.1112 7.6867 2.1109 0.5246
1277	160.6455 0.0080 1.9550 4.0821 7.6934 2.1012 0.5249
1278	160.1404 0.0080 1.9562 4.0533 7.6986 2.0909 0.5252
1279	159.6238 0.0080 1.9575 4.0247 7.7025 2.0798 0.5255
1280	159.0961 0.0080 1.9591 3.9964 7.7050 2.0681 0.5258
1281	158.5579 0.0080 1.9608 3.9684 7.7061 2.0558 0.5261
1282	158.0097 0.0080 1.9627 3.9406 7.7059 2.0428 0.5265
1283	157.4520 0.0080 1.9648 3.9130 7.7043 2.0292 0.5269
1284	156.8852 0.0080 1.9670 3.8857 7.7015 2.0150 0.5273
1285	156.3100 0.0080 1.9694 3.8585 7.6974 2.0002 0.5277
1286	155.7267 0.0080 1.9719 3.8315 7.6921 1.9849 0.5281
1287	155.1359 0.0080 1.9746 3.8047 7.6856 1.9690 0.5285
1288	154.5379 0.0080 1.9774 3.7780 7.6779 1.9527 0.5290
1289	153.9332 0.0080 1.9803 3.7515 7.6690 1.9359 0.5294
1290	153.3222 0.0080 1.9834 3.7252 7.6590 1.9186 0.5299
1291	152.7055 0.0080 1.9865 3.6990 7.6479 1.9008 0.5304
1292	152.0833 0.0080 1.9898 3.6729 7.6357 1.8826 0.5309
1293	151.4562 0.0080 1.9932 3.6469 7.6225 1.8640 0.5314
1294	150.8245 0.0080 1.9968 3.6211 7.6082 1.8451 0.5319
1295	150.1886 0.0080 2.0004 3.5955 7.5930 1.8257 0.5324
1296	149.5489 0.0080 2.0041 3.5699 7.5767 1.8060 0.5330
1297	148.9057 0.0080 2.0079 3.5445 7.5596 1.7860 0.5335
1298	148.2595 0.0080 2.0117 3.5192 7.5415 1.7657 0.5341
1299	147.6107 0.0080 2.0157 3.4940 7.5225 1.7450 0.5346
1300	146.9594 0.0080 2.0197 3.4689 7.5027 1.7241 0.5352
1301	146.3062 0.0080 2.0238 3.4440 7.4821 1.7029 0.5358
1302	145.6513 0.0080 2.0280 3.4191 7.4606 1.6814 0.5364
1303	144.9951 0.0080 2.0322 3.3944 7.4384 1.6598 0.5370
1304	144.3379 0.0080 2.0365 3.3698 7.4155 1.6379 0.5376
1305	143.6799 0.0080 2.0408 3.3453 7.3918 1.6158 0.5382
1306	143.0216 0.0080 2.0452 3.3210 7.3674 1.5935 0.5388
1307	142.3631 0.0080 2.0497 3.2967 7.3424 1.5710 0.5394
1308	141.7049 0.0080 2.0541 3.2726 7.3167 1.5484 0.5400
1309	141.0471 0.0080 2.0587 3.2485 7.2905 1.5257 0.5406
1310	140.3900 0.0080 2.0632 3.2246 7.2636 1.5028 0.5413
1311	139.7339 0.0080 2.0678 3.2009 7.2362 1.4798 0.5419
1312	139.0790 0.0080 2.0724 3.1772 7.2082 1.4566 0.5425
1313	138.4257 0.0080 2.0771 3.1536 7.1798 1.4334 0.5432
1314	137.7740 0.0080 2.0817 3.1302 7.1508 1.4102 0.5438
1315	137.1243 0.0080 2.0864 3.1069 7.1214 1.3868 0.5444
1316	136.4768 0.0080 2.0911 3.0837 7.0916 1.3634 0.5451
1317	135.8317 0.0080 2.0958 3.0607 7.0614 1.3400 0.5457
1318	135.1891 0.0080 2.1005 3.0377 7.0307 1.3165 0.5464
1319	134.5494 0.0080 2.1052 3.0149 6.9997 1.2930 0.5470
1320	133.9126 0.0080 2.1100 2.9922 6.9684 1.2695 0.5477
1321	133.2790 0.0080 2.1147 2.9697 6.9368 1.2460 0.5483
1322	132.6487 0.0080 2.1194 2.9472 6.9048 1.2225 0.5489
1323	132.0219 0.0080 2.1242 2.9249 6.8726 1.1990 0.5496
1324	131.3988 0.0080 2.1289 2.9027 6.8401 1.1755 0.5502
1325	130.7796 0.0080 2.1336 2.8807 6.8073 1.1521 0.5509
1326	130.1642 0.0080 2.1383 2.8588 6.7744 1.1287 0.5515
1327	129.5530 0.0080 2.1430 2.8370 6.7412 1.1054 0.5521
1328	128.9460 0.0080 2.1477 2.8153 6.7079 1.0822 0.5528
1329	128.3434 0.0080 2.1524 2.7938 6.6744 1.0590 0.5534
1330	127.7453 0.0080 2.1570 2.7724 6.6408 1.0359 0.5540
1331	127.1518 0.0080 2.1617 2.7511 6.6070 1.0129 0.5547
1332	126.5630 0.0080 2.1663 2.7300 6.5731 0.9900 0.5553
1333	125.9790 0.0080 2.1709 2.7090 6.5392 0.9671 0.5559
1334	125.3999 0.0080 2.1755 2.6881 6.5051 0.9444 0.5566
1335	124.8258 0.0080 2.1800 2.6674 6.4710 0.9218 0.5572
1336	124.2568 0.0080 2.1846 2.6468 6.4368 0.8994 0.5578
1337	123.6929 0.0080 2.1891 2.6263 6.4026 0.8770 0.5584
1338	123.1343 0.0080 2.1936 2.6060 6.3683 0.8548 0.5590
1339	122.5810 0.0080 2.1980 2.5858 6.3341 0.8327 0.5596
1340	122.0331 0.0080 2.2024 2.5657 6.2998 0.8108 0.5602
1341	121.4906 0.0080 2.2068 2.5457 6.2656 0.7890 0.5608
1342	120.9536 0.0080 2.2112 2.5259 6.2314 0.7673 0.5614
1343	120.4221 0.0080 2.2155 2.5063 6.1972 0.7459 0.5620
1344	119.8962 0.0080 2.2198 2.4867 6.1630 0.7245 0.5626
1345	119.3760 0.0080 2.2241 2.4673 6.1290 0.7034 0.5631
1346	118.8613 0.0080 2.2283 2.4481 6.0950 0.6824 0.5637
1347	118.3524 0.0080 2.2325 2.4289 6.0610 0.6616 0.5643
1348	117.8492 0.0080 2.2366 2.4099 6.0272 0.6409 0.5649
1349	117.3518 0.0080 2.2407 2.3911 5.9934 0.6205 0.5654
1350	116.8601 0.0080 2.2448 2.3723 5.9598 0.6002 0.5660
1351	116.3742 0.0080 2.2489 2.3537 5.9263 0.5801 0.5665
1352	115.8941 0.0080 2.2529 2.3352 5.8928 0.5602 0.5671
1353	115.4199 0.0080 2.2569 2.3169 5.8595 0.5404 0.5676
1354	114.9514 0.0080 2.2608 2.2987 5.8264 0.5209 0.5681
1355	114.4888 0.0080 2.2647 2.2806 5.7934 0.5016 0.5687
1356	114.0321 0.0080 2.2686 2.2627 5.7605 0.4824 0.5692
1357	113.5811 0.0080 2.2724 2.2448 5.7278 0.4635 0.5697
1358	113.1360 0.0080 2.2762 2.2272 5.6952 0.4447 0.5702
1359	112.6968 0.0080 2.2799 2.2096 5.6628 0.4262 0.5707
1360	112.2633 0.0080 2.2836 2.1922 5.6306 0.4078 0.5712
1361	111.8357 0.0080 2.2873 2.1749 5.5985 0.3897 0.5717
1362	111.4138 0.0080 2.2909 2.1577 5.5666 0.3718 0.5722
1363	110.9978 0.0080 2.2945 2.1406 5.5349 0.3540 0.5727
1364	110.5875 0.0080 2.2981 2.1237 5.5034 0.3365 0.5732
1365	110.1830 0.0080 2.3016 2.1069 5.4721 0.3192 0.5737
1366	109.7842 0.0080 2.3051 2.0902 5.4410 0.3021 0.5741
1367	109.3911 0.0080 2.3085 2.0737 5.4100 0.2852 0.5746
1368	109.0037 0.0080 2.3119 2.0573 5.3793 0.2685 0.5750
1369	108.6220 0.0080 2.3153 2.0410 5.3488 0.2520 0.5755
1370	108.2459 0.0080 2.3186 2.0248 5.3184 0.2357 0.5759
1371	107.8755 0.0080 2.3219 2.0087 5.2883 0.2196 0.5764
1372	107.5106 0.0080 2.3251 1.9928 5.2584 0.2037 0.5768
1373	107.1513 0.0080 2.3284 1.9770 5.2287 0.1881 0.5772
1374	106.7975 0.0080 2.3315 1.9613 5.1992 0.1726 0.5777
1375	106.4492 0.0080 2.3347 1.9457 5.1699 0.1574 0.5781
1376	106.1064 0.0080 2.3377 1.9303 5.1408 0.1426 0.5785
1377	105.7689 0.0080 2.3406 1.9150 5.1120 0.1286 0.5789
1378	105.4367 0.0080 2.3433 1.8997 5.0834 0.1155 0.5792
1379	105.1097 0.0080 2.3457 1.8846 5.0550 0.1033 0.5796
1380	104.7878 0.0080 2.3480 1.8697 5.0268 0.0921 0.5799
1381	104.4708 0.0080 2.3500 1.8548 4.9988 0.0818 0.5802
1382	104.1586 0.0080 2.3518 1.8400 4.9711 0.0725 0.5804
1383	103.8510 0.0080 2.3534 1.8254 4.9436 0.0641 0.5806
1384	103.5481 0.0080 2.3548 1.8109 4.9163 0.0565 0.5808
1385	103.2497 0.0080 2.3560 1.7964 4.8892 0.0498 0.5810
1386	102.9557 0.0080 2.3570 1.7821 4.8624 0.0437 0.5812
1387	102.6660 0.0080 2.3580 1.7680 4.8359 0.0384 0.5813
1388	102.3806 0.0080 2.3588 1.7539 4.8096 0.0336 0.5815
1389	102.0994 0.0080 2.3594 1.7399 4.7835 0.0294 0.5816
1390	101.8224 0.0080 2.3600 1.7260 4.7577 0.0257 0.5817
1391	101.5494 0.0080 2.3605 1.7123 4.7321 0.0224 0.5818
1392	101.2804 0.0080 2.3609 1.6986 4.7068 0.0195 0.5819
1393	101.0154 0.0080 2.3613 1.6851 4.6817 0.0170 0.5819
1394	100.7544 0.0080 2.3616 1.6717 4.6569 0.0148 0.5820
1395	100.4973 0.0080 2.3618 1.6583 4.6323 0.0128 0.5820
1396	100.2440 0.0080 2.3620 1.6451 4.6080 0.0111 0.5821
1397	99.9945 0.0080 2.3622 1.6320 4.5840 0.0096 0.5821
1398	99.7489 0.0080 2.3623 1.6190 4.5601 0.0084 0.5822
1399	99.5069 0.0080 2.3624 1.6061 4.5366 0.0072 0.5822
1400	99.2687 0.0080 2.3625 1.5932 4.5133 0.0063 0.5822
1401	99.0342 0.0080 2.3627 1.5805 4.4902 0.0054 0.5822
1402	98.8033 0.0080 2.3627 1.5679 4.4674 0.0047 0.5823
1403	98.5760 0.0080 2.3628 1.5554 4.4448 0.0040 0.5823
1404	98.3522 0.0080 2.3629 1.5430 4.4224 0.0035 0.5823
1405	98.1320 0.0080 2.3630 1.5307 4.4003 0.0030 0.5823
1406	97.9154 0.0080 2.3631 1.5184 4.3784 0.0026 0.5823
1407	97.7021 0.0080 2.3632 1.5063 4.3568 0.0022 0.5823
1408	97.4923 0.0080 2.3634 1.4943 4.3354 0.0019 0.5823
1409	97.2860 0.0080 2.3635 1.4824 4.3142 0.0017 0.5823
1410	97.0829 0.0080 2.3636 1.4705 4.2932 0.0014 0.5824
1411	96.8833 0.0080 2.3638 1.4588 4.2725 0.0012 0.5824
1412	96.6869 0.0080 2.3639 1.4471 4.2520 0.0011 0.5824
1413	96.4937 0.0080 2.3641 1.4356 4.2317 0.0009 0.5824
1414	96.3039 0.0080 2.3643 1.4241 4.2116 0.0008 0.5824
1415	96.1172 0.0080 2.3645 1.4127 4.1917 0.0007 0.5824
1416	95.9336 0.0080 2.3648 1.4014 4.1720 0.0006 0.5824
1417	95.7532 0.0080 2.3650 1.3902 4.1525 0.0005 0.5824
1418	95.5760 0.0080 2.3653 1.3791 4.1333 0.0004 0.5824
1419	95.4017 0.0080 2.3656 1.3681 4.1142 0.0004 0.5824
1420	95.2306 0.0080 2.3659 1.3572 4.0954 0.0003 0.5824
1421	95.0624 0.0080 2.3662 1.3463 4.0767 0.0003 0.5824
1422	94.8972 0.0080 2.3666 1.3356 4.0582 0.0002 0.5824
1423	94.7349 0.0080 2.3669 1.3249 4.0400 0.0002 0.5824
1424	94.5756 0.0080 2.3673 1.3143 4.0219 0.0002 0.5824
1425	94.4191 0.0080 2.3677 1.3038 4.0040 0.0001 0.5824
1426	94.2655 0.0080 2.3681 1.2934 3.9863 0.0001 0.5824
1427	94.1148 0.0080 2.3686 1.2830 3.9687 0.0001 0.5824
1428	93.9668 0.0080 2.3690 1.2728 3.9514 0.0001 0.5824
1429	93.8216 0.0080 2.3695 1.2626 3.9342 0.0001 0.5824
1430	93.6791 0.0080 2.3700 1.2525 3.9172 0.0001 0.5824
1431	93.5394 0.0080 2.3705 1.2425 3.9004 0.0001 0.5824
1432	93.4023 0.0080 2.3710 1.2326 3.8837 0.0000 0.5824
1433	93.2679 0.0080 2.3716 1.2227 3.8673 0.0000 0.5824
1434	93.1362 0.0080 2.3722 1.2129 3.8509 0.0000 0.5824
1435	93.0070 0.0080 2.3727 1.2033 3.8348 0.0000 0.5824
1436	92.8804 0.0080 2.3734 1.1936 3.8188 0.0000 0.5824
1437	92.7564 0.0080 2.3740 1.1841 3.8030 0.0000 0.5824
1438	92.6349 0.0080 2.3746 1.1746 3.7874 0.0000 0.5824
1439	92.5160 0.0080 2.3753 1.1652 3.7719 0.0000 0.5824
0	92.3995 0.0080 2.3760 1.1559 3.7565 0.0000 0.5824
1	92.2854 0.0080 2.3767 1.1467 3.7413 0.0000 0.5824
2	92.1738 0.0080 2.3774 1.1375 3.7263 0.0000 0.5824
3	92.0647 0.0080 2.3781 1.1284 3.7114 0.0000 0.5824
4	91.9579 0.0080 2.3789 1.1194 3.6967 0.0000 0.5824
5	91.8534 0.0080 2.3797 1.1104 3.6821 0.0000 0.5824
6	91.7514 0.0080 2.3804 1.1015 3.6677 0.0000 0.5824
7	91.6516 0.0080 2.3813 1.0927 3.6534 0.0000 0.5824
8	91.5542 0.0080 2.3821 1.0840 3.6393 0.0000 0.5824
9	91.4590 0.0080 2.3829 1.0753 3.6253 0.0000 0.5824
10	91.3661 0.0080 2.3838 1.0667 3.6114 0.0000 0.5824
11	91.2754 0.0080 2.3847 1.0582 3.5977 0.0000 0.5824
12	91.1870 0.0080 2.3855 1.0497 3.5841 0.0000 0.5824
13	91.1008 0.0080 2.3865 1.0413 3.5707 0.0000 0.5824
14	91.0167 0.0080 2.3874 1.0330 3.5574 0.0000 0.5824
15	90.9348 0.0080 2.3883 1.0247 3.5442 0.0000 0.5824
16	90.8551 0.0080 2.3893 1.0165 3.5312 0.0000 0.5824
17	90.7774 0.0080 2.3903 1.0084 3.5183 0.0000 0.5824
18	90.7019 0.0080 2.3912 1.0004 3.5055 0.0000 0.5824
19	90.6285 0.0080 2.3923 0.9924 3.4928 0.0000 0.5824
20	90.5571 0.0080 2.3933 0.9844 3.4803 0.0000 0.5824
21	90.4878 0.0080 2.3943 0.9765 3.4679 0.0000 0.5824
22	90.4205 0.0080 2.3954 0.9687 3.4556 0.0000 0.5824
23	90.3553 0.0080 2.3964 0.9610 3.4435 0.0000 0.5824
24	90.2920 0.0080 2.3975 0.9533 3.4315 0.0000 0.5824
25	90.2307 0.0080 2.3986 0.9457 3.4195 0.0000 0.5824
26	90.1714 0.0080 2.3997 0.9381 3.4078 0.0000 0.5824
27	90.1140 0.0080 2.4009 0.9306 3.3961 0.0000 0.5824
28	90.0586 0.0080 2.4020 0.9232 3.3845 0.0000 0.5824
29	90.0050 0.0080 2.4032 0.9158 3.3731 0.0000 0.5824
30	89.9534 0.0080 2.4043 0.9084 3.3618 0.0000 0.5824
31	89.9037 0.0080 2.4055 0.9012 3.3506 0.0000 0.5824
32	89.8558 0.0080 2.4067 0.8940 3.3395 0.0000 0.5824
33	89.8098 0.0080 2.4079 0.8868 3.3285 0.0000 0.5824
34	89.7656 0.0080 2.4091 0.8797 3.3176 0.0000 0.5824
35	89.7232 0.0080 2.4104 0.8727 3.3069 0.0000 0.5824
36	89.6827 0.0080 2.4116 0.8657 3.2962 0.0000 0.5824
37	89.6439 0.0080 2.4129 0.8588 3.2857 0.0000 0.5824
38	89.6069 0.0080 2.4142 0.8519 3.2752 0.0000 0.5824
39	89.5717 0.0080 2.4155 0.8451 3.2649 0.0000 0.5824
40	89.5383 0.0080 2.4168 0.8383 3.2547 0.0000 0.5824
41	89.5065 0.0080 2.4181 0.8316 3.2445 0.0000 0.5824
42	89.4765 0.0080 2.4194 0.8250 3.2345 0.0000 0.5824
43	89.4482 0.0080 2.4208 0.8184 3.2246 0.0000 0.5824
44	89.4216 0.0080 2.4221 0.8118 3.2148 0.0000 0.5824
45	89.3967 0.0080 2.4235 0.8053 3.2050 0.0000 0.5824
46	89.3734 0.0080 2.4249 0.7989 3.1954 0.0000 0.5824
47	89.3518 0.0080 2.4262 0.7925 3.1859 0.0000 0.5824
48	89.3318 0.0080 2.4276 0.7862 3.1765 0.0000 0.5824
49	89.3135 0.0080 2.4290 0.7799 3.1671 0.0000 0.5824
50	89.2968 0.0080 2.4305 0.7736 3.1579 0.0000 0.5824
51	89.2816 0.0080 2.4319 0.7675 3.1487 0.0000 0.5824
52	89.2681 0.0080 2.4333 0.7613 3.1397 0.0000 0.5824
53	89.2562 0.0080 2.4348 0.7552 3.1307 0.0000 0.5824
54	89.2458 0.0080 2.4363 0.7492 3.1218 0.0000 0.5824
55	89.2369 0.0080 2.4377 0.7432 3.1131 0.0000 0.5824
56	89.2296 0.0080 2.4392 0.7372 3.1044 0.0000 0.5824
57	89.2239 0.0080 2.4407 0.7313 3.0958 0.0000 0.5824
58	89.2196 0.0080 2.4422 0.7255 3.0873 0.0000 0.5824
59	89.2169 0.0080 2.4437 0.7197 3.0788 0.0000 0.5824
60	89.2156 0.0080 2.4452 0.7139 3.0705 0.0000 0.5824
61	89.2159 0.0080 2.4468 0.7082 3.0623 0.0000 0.5824
62	89.2175 0.0080 2.4483 0.7026 3.0541 0.0002 0.5824
63	89.2207 0.0080 2.4497 0.6969 3.0460 0.0006 0.5824
64	89.2252 0.0080 2.4512 0.6914 3.0380 0.0011 0.5824
65	89.2311 0.0080 2.4526 0.6858 3.0301 0.0016 0.5823
66	89.2384 0.0080 2.4540 0.6803 3.0223 0.0023 0.5823
67	89.2470 0.0080 2.4554 0.6749 3.0145 0.0030 0.5823
68	89.2569 0.0080 2.4568 0.6695 3.0068 0.0037 0.5823
69	89.2682 0.0080 2.4582 0.6641 2.9992 0.0045 0.5823
70	89.2807 0.0080 2.4597 0.6588 2.9917 0.0053 0.5822
71	89.2946 0.0080 2.4611 0.6536 2.9843 0.0062 0.5822
72	89.3097 0.0080 2.4625 0.6483 2.9770 0.0071 0.5822
73	89.3261 0.0080 2.4639 0.6431 2.9697 0.0080 0.5822
74	89.3437 0.0080 2.4653 0.6380 2.9625 0.0089 0.5821
75	89.3626 0.0080 2.4667 0.6329 2.9554 0.0098 0.5821
76	89.3828 0.0080 2.4682 0.6278 2.9484 0.0107 0.5821
77	89.4041 0.0080 2.4696 0.6228 2.9414 0.0116 0.5821
